IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19,,,14.9,,23.2,19.0 [14.9-23.2],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19.1,,,12.9,,25.3,19.1 [12.9-25.3],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019-20. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19.1,,,14.4,,23.8,19.1 [14.4-23.8],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19.1,,,15.7,,22.5,19.1 [15.7-22.5],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.2,,,10.3,,28.1,19.2 [10.3-28.1],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.2,,,15.4,,23,19.2 [15.4-23.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.2,,,15.6,,22.7,19.2 [15.6-22.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19.3,,,12.3,,26.2,19.3 [12.3-26.2],,The most recent survey was conducted in 2015-16. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.3,,,15.1,,23.4,19.3 [15.1-23.4],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DEU,Germany,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19.3,,,15.9,,22.7,19.3 [15.9-22.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19.4,,,12.2,,26.5,19.4 [12.2-26.5],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2015. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.5,,,14.6,,24.4,19.5 [14.6-24.4],,The most recent survey was conducted in 2019-20. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.6,,,12.5,,26.7,19.6 [12.5-26.7],,The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,19.8,,,14.1,,25.5,19.8 [14.1-25.5],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,19.8,,,15.8,,23.7,19.8 [15.8-23.7],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.9,,,11.9,,28,19.9 [11.9-28],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2014. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2,,,1.2,,2.7,2.0 [1.2-2.7],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2,,,1.4,,2.5,2.0 [1.4-2.5],,The most recent survey was conducted in 2020-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2,,,1.4,,2.7,2.0 [1.4-2.7],,The most recent survey was conducted in 2019-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COG,Congo,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.1,,,1.1,,3,2.1 [1.1-3.0],,The most recent survey was conducted in 2014-15. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.1,,,1.2,,3,2.1 [1.2-3.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2014. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.1,,,1.4,,2.8,2.1 [1.4-2.8],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.1,,,1.4,,2.9,2.1 [1.4-2.9],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.2,,,1.3,,3,2.2 [1.3-3.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2016. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,GUY,Guyana,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.2,,,1.4,,3,2.2 [1.4-3.0],,The most recent survey was conducted in 2016. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.2,,,1.4,,3,2.2 [1.4-3.0],,The most recent survey was conducted in 2019-20. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.3,,,1.4,,3.1,2.3 [1.4-3.1],,The most recent survey was conducted in 2013. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,HTI,Haiti,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.5,,,1.7,,3.4,2.5 [1.7-3.4],,The most recent survey was conducted in 2016-17. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.6,,,1.6,,3.7,2.6 [1.6-3.7],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.6,,,1.7,,3.6,2.6 [1.7-3.6],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2017-18. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PER,Peru,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.6,,,1.9,,3.4,2.6 [1.9-3.4],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.7,,,1.9,,3.5,2.7 [1.9-3.5],,The most recent survey was conducted in 2015. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.8,,,1.5,,4.1,2.8 [1.5-4.1],,The most recent survey was conducted in 2017-18. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,GUY,Guyana,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,20,,,14.1,,26,20.0 [14.1-26.0],,The most recent survey was conducted in 2016. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20,,,16.1,,23.8,20.0 [16.1-23.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,POL,Poland,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,20.1,,,15.5,,24.7,20.1 [15.5-24.7],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.1,,,16.4,,23.8,20.1 [16.4-23.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.2,,,13,,27.5,20.2 [13.0-27.5],,The most recent survey was conducted in 2013. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GMB,Gambia,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,20.3,,,13.8,,26.8,20.3 [13.8-26.8],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.4,,,15.9,,24.9,20.4 [15.9-24.9],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ISR,Israel,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.4,,,16.2,,24.6,20.4 [16.2-24.6],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,20.5,,,15,,26,20.5 [15.0-26.0],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.5,,,15.3,,25.7,20.5 [15.3-25.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.5,,,16.6,,24.3,20.5 [16.6-24.3],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,20.6,,,11.4,,29.8,20.6 [11.4-29.8],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,20.7,,,15.2,,26.3,20.7 [15.2-26.3],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.7,,,15.4,,26,20.7 [15.4-26.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.9,,,14,,27.8,20.9 [14.0-27.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,21,,,11.2,,30.8,21.0 [11.2-30.8],,The most recent survey was conducted in 2014-15. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,21.1,,,17.1,,25.2,21.1 [17.1-25.2],,The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,DZA,Algeria,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.2,,,15.8,,26.6,21.2 [15.8-26.6],,The most recent survey was conducted in 2016-17. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.3,,,17.1,,25.5,21.3 [17.1-25.5],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DEU,Germany,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.3,,,17.6,,25,21.3 [17.6-25.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.4,,,10.3,,32.4,21.4 [10.3-32.4],,The most recent survey was conducted in 2013. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,21.4,,,14.5,,28.4,21.4 [14.5-28.4],,The most recent survey was conducted in 2015. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,21.5,,,16.7,,26.4,21.5 [16.7-26.4],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ROU,Romania,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,21.5,,,16.8,,26.3,21.5 [16.8-26.3],,The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,21.6,,,13.5,,29.6,21.6 [13.5-29.6],,The most recent survey was conducted in 2017-18. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,21.6,,,16.2,,27.1,21.6 [16.2-27.1],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,21.6,,,16.6,,26.5,21.6 [16.6-26.5],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,21.8,,,17.8,,25.7,21.8 [17.8-25.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ALB,Albania,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.9,,,16.2,,27.7,21.9 [16.2-27.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2017-18. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22,,,16.8,,27.3,22.0 [16.8-27.3],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,22.2,,,12.9,,31.5,22.2 [12.9-31.5],,The most recent survey was conducted in 2014-15. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,22.2,,,17.6,,26.9,22.2 [17.6-26.9],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.2,,,18.3,,26.1,22.2 [18.3-26.1],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.3,,,18.3,,26.2,22.3 [18.3-26.2],,The most recent survey was conducted in 2020-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.4,,,18.7,,26.1,22.4 [18.7-26.1],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.5,,,14.6,,30.4,22.5 [14.6-30.4],,The most recent survey was conducted in 2019-20. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,22.5,,,15,,30,22.5 [15.0-30.0],,The most recent survey was conducted in 2013. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.5,,,17.8,,27.2,22.5 [17.8-27.2],,The most recent survey was conducted in 2020-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,22.6,,,15,,30.3,22.6 [15.0-30.3],,The most recent survey was conducted in 2013. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.7,,,16.2,,29.3,22.7 [16.2-29.3],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
